serial_number,user_id,department_code,service_code,district_code,taluk_code,village_code,urban_unit_code,ward_code,block_code,application_date,application_status,last_updated_datetime,application_id,survey_number,subdivision_number,patta_number,role_id,source_code,csc_service_charge,government_service_charge,can_number,dispatch_date,received_date,ip_address,generated_datetime,source_name,renewal_number,workflow_state,igrs_form6_number,return_status,current_subdivision_number,parent_application_id,auto_mutated_flag,is_auto_mutated,igrs_auto_mutation_flag,camp_flag,camp_correction_id,camp_code
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 11:05:37.879,2022/0169/28/021260,1401,2C,7960,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:34:51.532,2022/0169/28/021262,1401,2D,7961,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 10:58:59.18,2022/0169/28/021265,1348,1,0,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/020786,1394,7,7862,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/020795,1395,4,7868,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:34:51.532,2022/0169/28/021270,1401,2F,7963,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:34:51.532,2022/0169/28/021272,1401,2G,7964,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:36:24.797,2022/0169/28/021273,1401,2H,7965,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 10:58:59.18,2022/0169/28/021275,1348,2,0,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021276,1349,1,8028,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 10:58:59.18,2022/0169/28/021278,1349,3,8030,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021279,1349,5,8032,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 10:58:59.18,2022/0169/28/021283,1350,2,8035,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021282,1349,4,8031,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021281,1350,1,8034,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021284,1350,3,8036,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019981,1355,1S,7673,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019995,1355,2B,7680,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019997,1356,1,7681,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019998,1356,2,7683,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/020000,1356,3,7701,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020076,1361,1B2,7969,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020086,1361,1C4,7974,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020122,1361,1F6,7987,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:00:31.406,2022/0169/28/020305,1361,1V8,0,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020585,1367,6,7756,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020357,1361,1Y3,7928,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020362,1361,1Y5,7930,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020468,1362,14,7935,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:37:37.634,2022/0169/28/020566,1366,3,8064,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:03:52.001,2022/0169/28/020694,1382,2,7807,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:04:46.566,2022/0169/28/020704,1384,5,7812,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:04:46.566,2022/0169/28/020751,1389,3,7840,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:30:42.479,2022/0169/28/021287,1361,1H2,7732,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:30:42.479,2022/0169/28/021286,1361,1H3,7733,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020617,1370,2C,7769,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021225,1398,11,7881,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021233,1398,12,7882,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021237,1398,8,7889,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021241,1398,9,7890,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021229,1400,2A,7891,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019908,1355,1B8,7610,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019909,1355,1B9,7611,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019881,1355,1F1,7624,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019894,1355,1G3,7631,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019895,1355,1H1,7632,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019896,1355,1H2,7633,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019901,1355,1H3,7634,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019910,1355,1H5,7636,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019911,1355,1H6,7637,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019912,1355,1I1,7638,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019918,1355,1M,7644,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:29:43.09,2022/0169/28/020803,1396,5,7592,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021280,1349,6,8033,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021214,1398,4,7885,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:37:37.634,2022/0169/28/021277,1349,2,8029,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020117,1361,1F4,7985,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020162,1361,1I3,7739,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020173,1361,1M,7742,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019879,1355,1E8,7622,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020183,1361,1P2,7749,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019884,1355,1F4,7626,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:00:31.406,2022/0169/28/020268,1361,1T1,0,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020282,1361,1V2,7912,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020278,1361,1U3,7754,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020078,1361,1C1,7970,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019892,1355,1G2,7630,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020115,1361,1F3,7984,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020434,1362,6,8008,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019931,1355,1N6,7650,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020652,1377,2H,7785,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019932,1355,1O1,7651,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020561,1366,1,8012,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 12:59:29.304,2022/0169/28/000210,1356,11,7686,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 12:59:29.304,2022/0169/28/000219,1356,13,7687,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 12:59:29.304,2022/0169/28/000247,1356,16,7690,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 12:59:59.989,2022/0169/28/000272,1356,18,7692,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 12:59:59.989,2022/0169/28/000283,1356,20,7694,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 12:59:59.989,2022/0169/28/000293,1356,23,7697,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:42.429,2022/0169/28/000324,1357,1B,7708,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:42.429,2022/0169/28/000327,1357,2B,7710,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:42.429,2022/0169/28/000337,1358,1B,7717,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:42.429,2022/0169/28/000359,1358,1C,7718,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:42.429,2022/0169/28/000363,1358,1D,7719,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:42.429,2022/0169/28/000366,1358,1E,7720,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:59.14,2022/0169/28/000391,1359,2,7724,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-01,02,2022-08-26 13:00:59.14,2022/0169/28/000393,1360,0,7727,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020653,1377,2I,7786,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019934,1355,1O2,7652,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020437,1362,7,8009,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020563,1366,2,8013,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020657,1380,2,7789,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020307,1361,1W1,7917,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/020782,1394,3,7858,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020659,1380,3,7790,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020280,1361,1V1,7911,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019916,1355,1J2,7642,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019917,1355,1L,7643,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020084,1361,1C3,7973,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020146,1361,1G4,7991,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020720,1386,10,7816,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020721,1386,11,7954,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020089,1361,1C5,7975,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020092,1361,1C6,7976,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019914,1355,1I3,7640,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019845,1355,1B10,7598,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019878,1355,1E7,7621,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019888,1355,1F5,7627,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019882,1355,1F2,7907,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021221,1398,6,7887,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020737,1386,17,7958,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020443,1362,9,7946,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:04:46.566,2022/0169/28/020740,1386,20,7822,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/020797,1395,5,7869,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020313,1361,1W2,7918,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020745,1387,3,7834,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020569,1366,4,8014,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020318,1361,1W3,7919,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020448,1362,10,7996,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019936,1355,1O3,7653,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019938,1355,1O4,7654,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020618,1370,2D,7770,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020630,1377,2C,7780,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020683,1381,2,7798,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
