district_code,taluk_code,town_code,ward_code,block_code,street_code,survey_number,subdivision_number,old_subdivision_number,old_survey_number,double_crop_flag,partition_indicator,door_number,government_priority_flag,land_type_code,irrigation_source_code,tax_rate_code,primary_soil_type,secondary_soil_type,soil_class_code,tax_per_hectare,extent_unit,extent_value_1,extent_value_2,extent_value_3,total_tax,patta_number,coss_block_code,land_use_code,remarks,remarks1,new_patta_number,old_patta_number,form6_number,form7_number,form8_number,relinquishment_number,assignment_number,alienation_number,acquisition_number,assessed_flag,cultivable_flag,last_updated_datetime,user_number,descriptive_remark_code,descriptive_land_use,municipal_tax,new_door_number
28,01,001,002,0015,0005,1377,2G,,1377/7,Y,P,247/7               ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7784,0,16,கடை,-TR.NO/2022/0169/28/020651,,,2022/0169/28/020651,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,004,0015,0002,2983,0,,2983,Y,P,37                  ,1,3,  ,0,0,"","",247.10,2,0,0,74.5,247.10,32144,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:27:45+05:30,60,,"",,
28,01,001,002,0015,0005,1377,2H,,1377/2PT,Y,P,247/8               ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.0,2.00,7785,0,16,கடை,-TR.NO/2022/0169/28/020652,,,2022/0169/28/020652,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1377,2I,,1377/2PT,Y,P,247/9               ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,15.0,2.00,7786,0,16,கடை,-TR.NO/2022/0169/28/020653,,,2022/0169/28/020653,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1377,2J,,1377/2PT,Y,P,247/10              ,2,2,  ,0,8,2 ,4 ,2.00,2,0,2,6.0,2.00,7787,0,16,கடை,-TR.NO/2022/0169/28/020654,,,2022/0169/28/020654,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1378,0,,1378,Y,P,.                   ,1,3,  ,0,0,"","",0.00,2,0,12,2.0,0.00,0,0,16,பாலவிநாயக கோவில் தெரு,"",,,,,,,,,,Y,N,2018-04-20 11:33:18+05:30,60,,"",,
28,01,001,002,0015,0005,1379,1,,1379/1,Y,P,.                   ,1,3,  ,0,0,"","",0.00,2,0,1,20.0,0.00,0,0,16,ஜி.ஆர். நத்தம்,"",,,,,,,,,,Y,N,2018-04-20 11:35:07+05:30,60,,"",,
28,01,001,002,0015,0005,1379,2,,1379/2,Y,P,.                   ,1,3,  ,0,0,"","",0.00,2,0,21,76.0,0.00,0,0,16,பாலவிநாயக கோவில் தெரு,"",,,,,,,,,,Y,N,2018-04-20 11:36:27+05:30,60,,"",,
28,01,001,002,0015,0005,1380,1,,1380/1,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,2,32.0,2.00,7788,0,16,கான் கட்டம்,-TR.NO/2022/0169/28/020656,,,2022/0169/28/020656,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1380,2,,1380/2,Y,P,249                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,17.0,2.00,7789,0,16,கடை,-TR.NO/2022/0169/28/020657,,,2022/0169/28/020657,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1380,3,,1380/PT,Y,P,250                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,17.0,2.00,7790,0,16,கடை,-TR.NO/2022/0169/28/020659,,,2022/0169/28/020659,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1380,4,,1380/PT,Y,P,251                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.5,2.00,7791,0,16,கடை,-TR.NO/2022/0169/28/020676,,,2022/0169/28/020676,,,,,,,Y,N,2022-07-22 18:23:57.275+05:30,60,,"",,
28,01,001,002,0015,0005,1380,5,,1380/PT,Y,P,252                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.5,2.00,7792,0,16,கடை,-TR.NO/2022/0169/28/020677,,,2022/0169/28/020677,,,,,,,Y,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1380,6,,1380/PT,N,P,253,2,2,"",0,8,2,4,2.00,2,0,0,16.0,2.00,7793,0,16,கடை,-TR.NO/2022/0169/28/020678,,,2022/0169/28/020678,,,,,,,Y,Y,2022-07-22 18:24:00.873+05:30,60,,"",0.00,
28,01,001,002,0015,0005,1380,7,,1380/PT,Y,P,256                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,8.0,2.00,7794,0,16,காலியிடம்,-TR.NO/2022/0169/28/020679,,,2022/0169/28/020679,,,,,,,N,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1380,8,,1380/PT,Y,P,"255,a,b             ",2,2,  ,0,0,"","",0.00,2,0,0,9.0,0.00,7795,0,16,காலியிடம்,-TR.NO/2022/0169/28/020680,,,2022/0169/28/020680,,,,,,,Y,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1380,9,,1380/PT,Y,P,257                 ,2,2,  ,0,0,"","",0.00,2,0,1,5.0,0.00,7796,0,16,கடை,-TR.NO/2022/0169/28/020682,,,2022/0169/28/020682,,,,,,,Y,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1381,1,,1381/PT,Y,P,.                   ,2,2,  ,0,0,"","",0.00,2,0,0,14.5,0.00,7797,0,16,கடை,-TR.NO/2022/0169/28/020681,,,2022/0169/28/020681,,,,,,,Y,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1381,2,,1381/PT,Y,P,249                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.5,2.00,7798,0,16,கடை,-TR.NO/2022/0169/28/020683,,,2022/0169/28/020683,,,,,,,N,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1381,3,,1381/PT,Y,P,250                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.5,2.00,7799,0,16,கடை,-TR.NO/2022/0169/28/020685,,,2022/0169/28/020685,,,,,,,N,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1381,4,,1381/PT,Y,P,251                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7800,0,16,கடை,-TR.NO/2022/0169/28/020684,,,2022/0169/28/020684,,,,,,,Y,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1381,5,,1381/PT,Y,P,252                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7801,0,16,கடை,-TR.NO/2022/0169/28/020686,,,2022/0169/28/020686,,,,,,,N,N,2022-07-22 18:24:00.873+05:30,60,,"",,
28,01,001,002,0015,0005,1381,6,,1381/PT,Y,P,253                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7802,0,16,கடை,-TR.NO/2022/0169/28/020687,,,2022/0169/28/020687,,,,,,,N,N,2022-07-22 18:24:06.238+05:30,60,,"",,
28,01,001,002,0015,0005,1381,7,,1381/PT,Y,P,"255,a,b             ",2,2,  ,0,8,2 ,4 ,2.00,2,0,0,7.5,2.00,7803,0,16,விடுதி,-TR.NO/2022/0169/28/020688,,,2022/0169/28/020688,,,,,,,N,N,2022-07-22 18:24:06.238+05:30,60,,"",,
28,01,001,002,0015,0005,1381,8,,1381/PT,Y,P,256                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,11.5,2.00,7804,0,16,கடை,-TR.NO/2022/0169/28/020691,,,2022/0169/28/020691,,,,,,,Y,N,2022-07-22 18:24:06.238+05:30,60,,"",,
28,01,001,002,0015,0005,1381,9,,1381/PT,Y,P,257                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,13.0,2.00,7805,0,16,கடை,-TR.NO/2022/0169/28/020690,,,2022/0169/28/020690,,,,,,,Y,N,2022-07-22 18:24:06.238+05:30,60,,"",,
28,01,001,002,0015,0005,1382,1,,1382/PT,Y,P,"258,259,260         ",2,2,  ,0,8,2 ,4 ,2.00,2,0,1,76.0,2.00,7806,0,16,கடை காலியிடம்,-TR.NO/2022/0169/28/020693,,,2022/0169/28/020693,,,,,,,N,N,2022-07-22 18:24:06.238+05:30,60,,"",,
